Order ID,Order Date,Customer Name,Region,Category,Product Name,Quantity,Unit Price,Payment Method,Sales,Profit,Discount,Net Sales,Profit Margin
dcbbb829-7ded-4952-8ff9-cc7ca35de4d2,2024-10-24,Leslie Smith,West,Toys,Pattern Tool,4,25.87,Cod,103.48,5.6000166939459275,2.576132501397558,100.90386749860245,0.05411689885916049
da77b7bc-2b06-4f0b-bfca-2cae7369defd,2025-01-09,Alyssa Davis,North,Home & Kitchen,Force Set,2,100.5,Debit Card,201.0,49.04037605691217,14.792468693505398,186.20753130649462,0.24398197043239886
80f10a9e-7421-4a6c-a912-fcccdc18241b,2024-09-24,Matthew Macdonald,North,Toys,Then Pack,1,495.18,cod,495.18,107.20078937431057,28.81021570098941,466.3697842990106,0.21648852816008435
cd8678ed-6406-4361-b96d-a05cda605615,2024-08-28,Andrew Bowen,North,Home & Kitchen,Town Set,5,262.53,cod,1312.6499999999999,121.37788672636785,88.18264719510098,1224.4673528048988,0.09246782213565524
977d1a91-8fda-4f25-bd5e-dc5537b1ceb8,2025-02-04,Stephanie Vaughan,South,Beauty,Story Gadget,4,105.58,Upi,422.32,36.473664030180544,11.691433829645238,410.62856617035476,0.08636499344142012
9d08f2fe-13d7-4187-8db8-09d87cc9f938,2024-09-11,Michele Mcclain,South,Books,Call Item,2,198.34,Debit Card,396.68,34.38458019373202,11.526381370305842,385.15361862969417,0.08668090197068674
050107ee-25f5-46f3-a282-14467917f4c9,2025-05-15,Sherri Booker,Central,Sports,College Tool,5,442.85,Net Banking,2214.25,245.4461772946313,30.412190770927918,2183.8378092290723,0.11084844859190755
6e3e32f4-b880-40b8-b5d9-449efddd04df,2025-05-07,Erin Mills,Central,Clothing,Up Tool,5,48.75,UPI,243.75,37.76937604207159,9.502856553356322,234.2471434466437,0.15495128632644756
b9a247a8-09de-4263-b016-224f1cc249a4,2024-10-10,Billy Thompson,North,Books,Student Item,2,436.26,Upi,872.52,119.00213353312378,52.68015707161723,819.8398429283827,0.13638900372842316
0d0ebe74-a45d-43ca-a7e0-7bd287327313,2025-03-30,Monica Aguilar,Central,Toys,You Gadget,4,18.5,cod,74.0,8.010191274931021,6.45384652722221,67.54615347277779,0.10824582803960839
212e19fa-83cd-4b83-b45e-c380d0bde8f0,2024-10-04,Carl Johnson,South,Sports,Age Item,3,81.23,Cod,243.69,42.004986382979325,17.06401947040853,226.62598052959146,0.17237057894447588
6eefc98c-afcc-4cd2-88fd-22b415510f8d,2024-06-01,Xavier Griffin,Central,Toys,International Set,3,230.54,Debit Card,691.62,53.876348780833034,34.017792467076255,657.6022075329238,0.07789877213040837
ae68e72d-6638-4eca-b0e3-ed0621c408dc,2024-10-16,Christopher Parker,West,Books,Sometimes Set,2,163.59,Upi,327.18,35.47577722155054,31.33756551247266,295.8424344875273,0.10842892970704364
d19f08c2-318e-4607-ba4d-179760509af4,2025-04-20,,South,Clothing,Clear Gadget,3,373.85,Upi,1121.5500000000002,138.25612506920803,83.8157509235242,1037.7342490764759,0.12327236865873835
14b051ee-90ca-4ffa-be6c-4d7db0ca9b6b,2024-11-08,Brandon Jones,West,Home & Kitchen,Office Item,5,54.47,upi,272.35,38.45963204030195,25.523244369965397,246.82675563003463,0.14121399684340719
7e31de0c-067b-47bc-aaf9-260c761e1a9d,2024-07-10,Robert Anderson,Central,Toys,Her Set,5,91.88,Net Banking,459.4,95.11196733279009,26.407652342910964,432.992347657089,0.20703519227860273
64c05ed7-c61c-49d6-a962-9f97040fd1e1,2025-01-08,Stephanie Jackson,East,Toys,Establish Tool,3,113.21,COD,339.63,30.544541326888744,11.310149296319462,328.3198507036805,0.08993475643167195
ccf5f657-09b6-4557-bd89-d8982b1a2261,2024-08-15,Tasha Smith,North,Books,Station Tool,1,449.26,Credit Card,449.26,68.66799276033983,6.628562540459351,442.6314374595406,0.1528468876827223
dffb25db-b2c2-4e1d-8ffe-5933569a1688,2025-04-27,Sarah Harmon,South,Home & Kitchen,Recently Pack,5,181.12,cod,905.6,152.5781267122931,68.23481973533976,837.3651802646602,0.16848291377240845
0c25103f-1c3d-411d-b6b6-64db638fade0,2024-06-23,Stephanie Giles,West,Home & Kitchen,Executive Item,2,409.61,Net Banking,819.22,48.57162142169531,17.135845782348433,802.0841542176516,0.05929008254399955
0cf2377e-9421-40d9-9f75-9c7b503945e8,2024-06-01,Ashley Escobar,East,Toys,Conference Gadget,3,256.99,UPI,770.97,132.2282708940904,28.71844865794547,742.2515513420545,0.17150897038028767
9748897a-508c-42f4-9d7a-375b751ce3de,2024-07-04,Juan Copeland,East,Home & Kitchen,Arrive Tool,2,95.78,COD,191.56,16.111120226707513,11.095611440281546,180.46438855971846,0.0841048247374583
8bec8554-c6d5-4614-8fd2-80288fbdeab2,2024-12-14,Leah Wallace,South,Sports,Can Tool,4,288.16,Credit Card,1152.64,72.62821362771054,70.07762221646037,1082.5623777835397,0.06301031859705591
c700c8d1-f294-47d0-9792-ecdedb7cfb78,2024-07-24,Dawn Cunningham,South,Beauty,Growth Set,3,245.27,Net Banking,735.8100000000001,176.43039343327504,47.130460995759414,688.6795390042406,0.23977710745066666
1208ff23-e0d3-4e2a-a819-b64ef2fc3661,2025-05-13,Craig Fields,East,Books,West Tool,1,424.48,upi,424.48,103.20229707989779,10.596285636415685,413.8837143635843,0.24312640661491186
4f7a594d-e6bb-4e7d-b8c5-01d63c7a91b5,2025-01-02,Robert Vargas,North,Beauty,Simply Item,1,215.11,upi,215.11,45.5343707106664,9.502778183606639,205.60722181639338,0.21167946962329226
46ddb56a-2e84-418b-9383-ac90f494efda,2025-02-05,Tiffany Chapman,North,Clothing,Exist Item,5,282.88,COD,1414.4,156.88914302376313,92.71035633508141,1321.6896436649188,0.11092275383467415
fc1ffa58-3732-4113-a28a-448e06670b29,2024-07-19,Lauren Morgan,West,Sports,Business Pack,2,451.7,Upi,903.4,62.81739755867344,87.8860926079145,815.5139073920855,0.06953442280127678
75ea6d34-4854-4454-b89a-05d574da8db2,2025-05-03,Tanya Banks,North,Sports,All Set,4,312.48,upi,1249.92,233.54330889961508,94.35246404702355,1155.5675359529764,0.1868466053024314
a74d420e-c1e5-49f1-ab05-88b8a77ea408,2024-10-17,Jason Murphy,East,Beauty,Will Item,2,492.04,COD,984.08,135.8330532078534,91.553231475292,892.526768524708,0.13803049874792028
0d1c2fe8-566f-45b7-a2e6-32b57caf57d9,2024-07-26,Sarah Blevins,East,Electronics,Car Item,4,416.54,cod,1666.16,123.97504507379536,130.95865187726744,1535.2013481227327,0.07440764696895577
577b0918-e804-41eb-a137-7e121e86122a,2024-06-11,Shawn Thompson,Central,Beauty,Story Set,5,148.75,cod,743.75,110.84506537905143,47.04555460523506,696.7044453947649,0.14903538202225403
ef513799-c886-4154-9e1b-25417a4acf5f,2024-06-09,Nicole Austin,East,Clothing,Send Set,3,481.75,Net Banking,1445.25,82.20250202835388,39.429459681987176,1405.8205403180127,0.05687770422304368
8649a019-8f79-47d7-bb26-593940ec7d79,2025-03-20,Whitney Reynolds,North,Books,Form Set,3,62.34,Credit Card,187.02,43.36322031935477,13.091719555524403,173.9282804444756,0.2318640804157564
beeafe10-4466-48a6-aae7-c444a1059558,2024-07-19,Christopher Brock,West,Sports,Design Set,5,155.48,Upi,777.4,79.10511153917064,51.38937471195086,726.0106252880491,0.1017559963200034
083daf56-970e-48f5-90c4-668de376b1e9,2024-06-20,William Daniel,Central,Beauty,Almost Pack,4,279.49,Debit Card,1117.96,204.03268260327556,71.79787904239652,1046.1621209576035,0.18250445687079642
1337f493-c8f4-4b02-a9bc-36418e87a203,2024-09-19,Brianna Olsen,North,Clothing,One Tool,5,397.94,cod,1989.7,223.5273056190202,107.60442473825826,1882.0955752617417,0.1123422152178822
eb8e2ecd-573f-4c66-8023-189cc5571b35,2024-06-10,Hunter Morrow,West,Electronics,Staff Gadget,1,492.65,Debit Card,492.65,75.87480212664968,28.366340835978498,464.28365916402146,0.15401360423556212
174f81c1-8080-4e85-9feb-787207b8f8ad,2024-07-24,Sheila Blake,North,Clothing,Message Set,3,391.22,Credit Card,1173.66,187.01339729080675,47.06356347396907,1126.596436526031,0.15934205586865594
d4a29060-0428-47de-baf0-50d09af8b430,2024-10-20,Dr. Anna Martin,Central,Toys,Share Item,1,174.59,cod,174.59,15.184247878040356,9.905912270757776,164.68408772924224,0.08697089110510542
eb724139-0878-4f4c-bd70-f0a4894a650c,2025-01-25,Nicole Harris,East,Books,Data Gadget,3,122.53,UPI,367.59000000000003,89.66142266399483,10.211661783151666,357.37833821684836,0.24391692555291172
8120bcb5-6c1d-4cba-b2a0-a00efadc13ff,2024-11-12,Joseph Parks,Central,Sports,One Pack,1,432.1,Credit Card,432.1,88.59197859486753,35.633427138947695,396.4665728610523,0.2050265646722229
be71a215-68fd-4476-8885-b5200e398692,2025-04-12,Kimberly Powell,East,,Stuff Gadget,2,456.8,Cod,913.6,217.34524660260863,24.411324323146555,889.1886756768534,0.2378997883128378
d1822ef8-da21-4287-b94c-e57f818b1144,2025-04-14,Wayne Huffman,Central,Sports,Purpose Gadget,4,369.65,cod,1478.6,338.54834406846425,26.092804060750854,1452.507195939249,0.22896547008552973
3ec518a9-7110-4856-9ce6-a6d6478f760a,2024-08-05,Brandy Reed,South,Toys,Say Tool,4,266.66,Debit Card,1066.64,180.8808066798112,52.54497153982386,1014.0950284601762,0.16957999576221705
5c44fdca-e494-4921-9386-653c3881c219,2024-06-14,Brianna Williams,North,Toys,Live Tool,3,206.69,Upi,620.0699999999999,145.3288113821568,42.938402461307135,577.1315975386929,0.23437484700462338
9d610ba4-8ec9-4071-840c-fede27279437,2025-02-25,Mr. Christopher Jones,North,Beauty,Difficult Set,3,109.92,COD,329.76,22.324257495328194,16.288335017107617,313.4716649828924,0.0676985004103839
9570ac04-f313-4e72-a629-cf616242da39,2024-06-22,Ricky Warren,South,Beauty,Help Item,1,324.34,upi,324.34,28.930016319405112,11.32201916413787,313.0179808358621,0.08919657248382905
713df5a8-fdad-442f-81be-8676af324e70,2024-08-20,Eileen Johnston,East,Beauty,Face Set,2,309.18,cod,618.36,36.51134927414407,37.24716599434437,581.1128340056556,0.05904545778210762
bcfe9ab4-0efd-4236-8e26-d758dfc7fc19,2025-03-25,Anthony Nielsen,North,Electronics,Place Gadget,3,66.45,Cod,199.35000000000002,22.938420287531354,8.219242400797988,191.13075759920204,0.11506606615265288
b703423f-3552-444e-ac7b-e8a68132a35a,2024-06-13,Jason Williams,South,Clothing,Since Set,3,55.72,UPI,167.16,21.352259148898767,15.706034677341119,151.4539653226589,0.12773545793789642
b26e0866-fa57-4ced-a325-d4fbaa8761b2,2024-06-19,Lindsay Proctor,North,Books,Test Gadget,2,188.43,cod,376.86,39.295119222862084,35.0623242579902,341.7976757420098,0.10426980635477918
d0b6c438-fe6c-441a-90bb-5cb78b990e0a,2024-12-02,Tina Perry,West,Beauty,Prevent Item,4,347.1,Credit Card,1388.4,299.5438315413078,76.65837313643318,1311.7416268635668,0.21574750183038588
14212b9f-5cd7-4691-b922-b174bf548f8c,2025-02-19,Megan Pierce,East,Electronics,Financial Pack,5,13.94,UPI,69.7,8.458141374108635,2.753816294476536,66.94618370552347,0.12135066533871786
53e2d47e-308c-4ca4-adfb-a2b87c5639d4,2025-01-01,Rebecca Lang,West,Sports,Relationship Gadget,2,412.02,Debit Card,824.04,87.50225467255784,62.908793495714605,761.1312065042854,0.10618690193747615
75a4f3ec-d5e0-410a-a660-3df826598d29,2024-07-23,Ryan Contreras,East,Electronics,Clearly Pack,1,256.16,cod,256.16,40.611405732363394,3.407994884236012,252.752005115764,0.15853921663164972
217777c0-db6b-4d34-9fe4-b3d744a6029b,2025-05-09,Sara Oneal,South,Sports,Scientist Tool,4,496.63,Upi,1986.52,155.3157582793731,104.74763132972507,1881.772368670275,0.07818484499495254
a4b1887c-2924-4adb-a203-3fc43ec70d87,2025-04-19,Ryan Johns,East,Clothing,Stay Set,5,292.52,upi,1462.6,307.7886608101716,58.89759368138108,1403.7024063186188,0.2104393961508079
3bcdc444-1529-4a3c-b224-222ac5f52477,2024-09-17,Thomas Giles,East,Books,Four Set,4,37.1,UPI,148.4,9.632663104415599,13.778677281429722,134.6213227185703,0.06491012873595417
538233ed-ead5-4962-83c8-fc5eabc40918,2024-10-27,Victoria Lewis,South,Toys,Animal Pack,5,148.23,Cod,741.15,183.34375061229466,8.21214392968338,732.9378560703166,0.24737738732010345
488ca051-bae4-4717-9344-6b5bd156a393,2025-02-27,Olivia Chung,East,Books,Leader Tool,5,289.17,Credit Card,1445.8500000000001,295.60251993751444,86.39436492516377,1359.4556350748364,0.20444895385933148
d499ebd0-cd93-440d-ad9c-b7575281df2e,2024-07-12,Anthony Romero,North,Electronics,Few Tool,4,467.81,Net Banking,1871.24,167.93094638280098,143.44873874916019,1727.7912612508399,0.08974313630683449
0603d08e-5d36-411f-adb3-4d7caacd8465,2024-11-25,Jason Jones,Central,Electronics,Pass Tool,4,358.75,,1435.0,73.3348476144739,76.99007308872994,1358.00992691127,0.05110442342472049
9d2b2041-0907-4c63-823b-8a095d9b5634,2024-11-28,Charles Jackson,South,Home & Kitchen,Value Gadget,4,229.29,upi,917.16,195.43972074432713,16.221141882963764,900.9388581170363,0.21309228569096683
f19c305d-e2d4-4f97-ac1d-7e3b390854a7,2024-09-28,Michelle Bond,Central,Clothing,Easy Tool,2,131.35,,262.7,50.27328484575381,25.618904644429694,237.08109535557028,0.19137146876952343
e9864b2e-1a18-47ab-93a7-85bb45b63c52,2024-06-11,Michael Curtis,South,Home & Kitchen,Somebody Pack,3,404.63,upi,1213.8899999999999,237.6814022426548,68.73159142888183,1145.1584085711181,0.19580143360819746
b0617d77-b9c5-4b2a-ac81-e1e6b58d9eff,2024-09-13,Michael Evans,South,Electronics,Relate Pack,3,204.41,Cod,613.23,125.25472293964451,40.029668754337266,573.2003312456627,0.20425406933718915
4aeb6862-7b89-43cc-9c4a-2e5bac7539b8,2024-07-20,Christopher Morgan,West,Toys,Good Item,5,300.94,Upi,1504.7,97.51799749285716,47.08940660359877,1457.6105933964013,0.06480893034681807
5142e0a3-333a-40c0-b312-f03b28bdffcf,2025-04-27,Clifford Miller DVM,West,Electronics,Fine Set,3,288.53,cod,865.5899999999999,105.33636999412738,46.32189967388385,819.268100326116,0.12169314570885453
b1e9cf66-bae5-4098-8e82-254b15002a50,2025-02-17,Casey Miller,East,Beauty,Cost Set,4,471.58,Net Banking,1886.32,138.02922487268853,91.71939427037395,1794.600605729626,0.07317381190502595
b7791992-8b4f-4879-82b4-c3bb3ed1a317,2024-11-20,Jason Knight,Central,Books,Hope Item,4,213.27,COD,853.08,189.9132541091903,14.281093040554708,838.7989069594453,0.22262068517511874
d70da7f2-0a9f-4080-be5b-b9974a675ad7,2025-01-06,Ryan Wolfe,South,Books,Tax Pack,3,314.12,Credit Card,942.36,164.59224455944351,18.42731436920921,923.9326856307908,0.1746596253655116
6043a35d-bc8d-49d3-b7ac-0d4d898970bf,2024-11-16,Denise Henson,East,Toys,End Pack,1,404.99,Net Banking,404.99,47.051578217014885,34.57501961483668,370.41498038516335,0.11617960497052986
e9968463-eab8-41db-be35-53810fd279a7,2025-01-02,Gregory Larsen,North,Beauty,Friend Pack,2,435.44,Net Banking,870.88,54.61433921941846,27.50569599799078,843.3743040020092,0.06271167005720474
f841bfcf-88de-44e9-9f89-3246acab2b58,2024-08-11,Laura Perez,South,Toys,Any Set,5,330.1,Upi,1650.5,185.1802643983401,45.465076439764076,1605.034923560236,0.11219646434313245
b43f44e4-ed05-4919-91c0-bfa033ed2930,2024-08-28,Sara Gonzalez,North,Home & Kitchen,Modern Tool,1,415.99,upi,415.99,47.854102025981305,23.06333031449909,392.92666968550094,0.11503666440534942
93042460-63ff-4fcb-a7aa-28961e404063,2024-12-16,Hailey Sanders,East,Beauty,Sell Set,4,322.67,COD,1290.68,252.87162045147454,102.20538927562714,1188.474610724373,0.19592123566761283
09ba3659-923e-4641-bbc5-85da724c7ff5,2024-07-26,Kaitlyn Murray,West,Toys,Including Item,4,380.95,Cod,1523.8,270.49201497021477,23.73346945095956,1500.0665305490404,0.17751149427104265
3e2714db-0bba-47c7-91f9-87af4cd84289,2025-01-04,Sheila Calderon,East,Electronics,Discuss Tool,3,374.28,COD,1122.84,255.38159117488047,69.51807040379573,1053.3219295962042,0.2274425485152653
2c2a12d7-b73c-48b9-b30d-76cd74f64741,2024-11-10,Nicole Stone,North,Sports,Official Gadget,5,339.57,Net Banking,1697.85,245.24252213724313,35.19463053391807,1662.6553694660818,0.14444298503238986
95302ce2-576a-4c59-896f-9adc82f584c7,2024-07-20,Jerome Ortiz,South,Sports,How Gadget,4,381.74,cod,1526.96,112.87112595558983,20.280310955181772,1506.6796890448184,0.07391884918766034
b6d0f199-e05d-4263-85bf-beef93b0f579,2024-11-21,Joseph Berger,Central,Clothing,Money Pack,5,427.83,Net Banking,2139.15,412.10501731761406,31.545950274102662,2107.6040497258973,0.19264895744459903
014edb8e-41f8-4e10-bcd1-755af019b206,2024-10-17,Victoria Howard,East,Beauty,Least Tool,1,49.38,Cod,49.38,9.982513140140481,4.200992129699956,45.17900787030005,0.20215700972337952
957d3e85-9181-4d16-a2de-f40bde00a168,2024-07-21,William Swanson,South,Books,Lot Set,2,263.5,Cod,527.0,85.5086166238249,10.865434898478961,516.134565101521,0.16225543951389926
1b6d3c12-7344-46ec-a639-5e9d7f54e6e6,2025-02-05,Autumn Lewis,West,Books,Much Item,5,76.86,upi,384.3,78.47153745130757,5.404650240927942,378.8953497590721,0.20419343599091222
d01a563a-f42b-4649-bf80-b401ebfc4d12,2024-07-27,Mark Weaver,West,Electronics,Within Pack,2,392.85,Credit Card,785.7,116.88004001270038,38.82221471953676,746.8777852804633,0.14875911927287816
3744a4ff-d2c9-4b59-b82a-ee95c14c686f,2024-09-10,Jacob Boone,West,Clothing,Note Pack,3,291.74,cod,875.22,135.26224538634176,75.23339698617892,799.9866030138211,0.1545465658763988
e33c4db9-76cc-4942-bb75-705de175f6ec,2025-03-27,Dalton Andrade,South,Sports,Sport Tool,5,320.2,COD,1601.0,216.9486340784076,53.82042296834352,1547.1795770316564,0.13550820367170993
ffce2d51-4153-46ec-bff8-35adb50d6992,2025-05-17,Debra Mcfarland,East,Beauty,Lose Item,5,286.54,COD,1432.7,78.91859657725304,68.70389004164424,1363.9961099583559,0.05508382534881904
eff8a8fa-2f12-43fb-8e35-e51a932c4baa,2024-06-10,Jacqueline Snyder,South,Sports,Wide Gadget,2,77.73,upi,155.46,11.127560248075824,2.113172122112469,153.34682787788753,0.0715782853986609
99a4a477-3f94-4e22-8fdd-def70b9ad7e2,2024-07-25,Sherri Thompson,South,Toys,Change Pack,5,284.84,Net Banking,1424.1999999999998,80.16228925100938,71.80398578478012,1352.3960142152198,0.056285837137346854
517421ff-c90d-4b2d-841f-3dbfb01548e4,2024-11-19,John Cook,Central,Home & Kitchen,Outside Pack,2,150.73,Credit Card,301.46,53.44345651591585,18.68605153599833,282.77394846400165,0.1772820822527561
066655b1-852e-4234-b334-e772fcb1581f,2024-10-24,Amanda Davis,Central,Clothing,Air Tool,2,387.29,cod,774.58,87.42777116442024,47.544986712580275,727.0350132874198,0.11287119621526534
89b953f0-4e95-4990-b1cf-b2d3e4a52ca1,2025-03-07,Nicole Payne,East,Electronics,Trade Pack,3,444.23,,1332.69,202.18791488165755,53.198855555446926,1279.4911444445531,0.15171413823294055
3bdd1179-ef96-4a6d-9c41-d26a1cb26e16,2024-11-27,Brenda Freeman,Central,Sports,Himself Tool,1,286.89,UPI,286.89,66.41884914093136,11.015998278040227,275.87400172195976,0.2315132947852186
90d39bc5-4201-40b4-894d-0460a9ae9b75,2025-01-22,Rhonda Scott,West,Toys,Quality Item,1,397.19,Net Banking,397.19,39.66277609912833,7.783385168488458,389.40661483151155,0.09985844582977499
c62ebb2a-8390-433f-a7d2-a383e0394922,2024-09-24,Amber Sampson DVM,Central,Toys,Memory Gadget,3,429.13,cod,1287.3899999999999,170.03407425736788,55.37302410151196,1232.016975898488,0.13207658460712596
e6de1331-54de-4234-a584-15b7ba9e0667,2024-10-25,Mary Freeman,West,Toys,Mind Gadget,2,476.88,Debit Card,953.76,191.81089077936363,18.078063184585087,935.6819368154149,0.20111022770860976
e90ff6b4-6ea9-4723-a2ef-edeb29234174,2024-06-17,Cheryl Long,East,Beauty,World Pack,3,445.82,UPI,1337.46,128.0746788836851,105.65082709931225,1231.8091729006878,0.0957596330983245
894780b6-4676-4b8b-b7df-37bae451abf0,2025-05-13,Harry Todd,South,Clothing,Pay Pack,4,58.64,Upi,234.56,15.33928152988834,22.744036935183303,211.81596306481669,0.0653959819657586
8dd0f851-3bce-4086-824c-4fc54192b41a,2024-07-12,Victor Melton,South,Toys,Together Tool,4,420.4,UPI,1681.6,181.52920864395847,163.63094856976608,1517.9690514302338,0.10795029058275361
0a896e99-2034-4250-8ded-2c378f35b783,2025-02-02,Dawn Johnson,Central,Clothing,Town Item,2,404.5,Cod,809.0,66.53560427769791,71.07582674552243,737.9241732544775,0.08224425745080088
193b07b0-f5f7-474a-be51-ab30b2840bab,2024-09-03,Rodney Richards,West,Beauty,Other Tool,4,115.4,COD,461.6,108.90968726426635,29.57530905216514,432.02469094783487,0.23593953046851462
77fc1b55-1d44-4e34-97d9-00e493e75580,2025-04-08,Oscar Davis,North,Electronics,Case Set,1,391.36,cod,391.36,82.82119834926606,28.59977193460284,362.7602280653972,0.2116240759128834
f619f54c-5b90-4fb6-b6de-74e76a5c1019,2024-09-10,Richard Armstrong,North,Home & Kitchen,Image Pack,2,389.25,COD,778.5,137.54596488867296,27.767944564803212,750.7320554351968,0.17668075130208472
0938d4c6-b780-4c8f-951b-b889df7bed3e,2024-06-10,Joshua Greene,North,Clothing,Usually Gadget,2,217.79,Net Banking,435.58,97.69716077479322,29.083388165691108,406.49661183430885,0.22429211803754356
1cdad695-748c-4d73-8199-67420470da97,2024-06-28,Elizabeth Lopez,South,Beauty,General Gadget,2,284.14,Upi,568.28,119.75615357204575,28.987087336012422,539.2929126639875,0.2107344153798229
661a2ff1-d15a-4f6c-b3fe-4d8478695e77,2024-07-13,Tonya Wright,South,Electronics,Low Tool,3,480.51,Net Banking,1441.53,125.86576739719744,76.95112102277774,1364.5788789772223,0.08731401177720717
e2eb6685-78e5-4645-8cbb-304707711267,2025-03-24,Rebecca Esparza,West,Clothing,Place Tool,3,32.11,UPI,96.33,22.012541664907914,7.532995445484507,88.7970045545155,0.2285117996979956
7ae31190-33a7-49c4-bc6f-7f0140803366,2024-11-20,Amber White,Central,Electronics,Modern Pack,1,313.0,Cod,313.0,49.41282434391973,11.071640077174578,301.9283599228254,0.15786844838313013
c1f44ea1-3bf1-4d91-a1ff-7c0dbce132ec,2024-11-10,Lisa Green,North,Home & Kitchen,Speak Tool,2,16.37,COD,32.74,6.924118136014282,1.2645355198190726,31.47546448018093,0.2114880310328125
1530cedb-8d46-4f86-91c8-0083664cc5bc,2024-07-27,Matthew Madden,West,Sports,Buy Gadget,2,281.16,Cod,562.32,128.89401195459575,52.41821147887096,509.9017885211291,0.22921825998469864
40c0643a-6fcc-426d-90aa-b8e7eb9a151c,2025-05-24,Jonathan Richardson,West,Books,Attention Gadget,2,81.73,cod,163.46,18.569169603780175,2.4617380912705933,160.9982619087294,0.11360069499437278
2288bdda-8011-47ff-b1f0-12649336060f,2025-02-17,Jacqueline Bennett,Central,Home & Kitchen,Manager Gadget,4,321.92,Credit Card,1287.68,92.72633243515976,69.15754160428013,1218.52245839572,0.07201038490553535
3c785722-4704-4b88-9768-b4507bb31d02,2024-07-12,Michael Roberts,West,Beauty,Total Set,1,231.3,COD,231.3,22.109280619190226,21.31477426209046,209.98522573790956,0.09558703250838835
63fe8cd3-117b-4d05-825e-36ff422f1ccb,2025-01-18,Laura Leon,Central,Books,Class Tool,2,211.76,Credit Card,423.52,57.353738127798415,27.500284696403128,396.01971530359685,0.13542155772525127
15c1183b-f2ae-445b-a4df-955fee15480d,2024-08-26,Jim Wells,East,Books,Near Pack,2,446.35,upi,892.7,190.68335630780194,52.826983563425344,839.8730164365747,0.21360295318449865
8525d7aa-e066-4571-ba8e-d84011ad3c90,2024-12-27,Jennifer Huang,Central,Toys,Collection Gadget,5,322.76,Cod,1613.8,358.4994030518174,52.41134407963002,1561.38865592037,0.22214611665126868
a56e8f50-11b0-49fd-9ce0-78e8b2e47611,2024-11-20,Robin Clark,North,Clothing,Fear Set,3,91.09,Cod,273.27,14.043461742051697,11.175320360697759,262.0946796393022,0.051390426106238146
5dd8e2a7-b0e2-4860-afa6-cc32e43bcbc6,2025-03-31,Elizabeth Simon,North,Toys,Future Tool,1,111.87,COD,111.87,17.020960147870458,9.697379064846391,102.17262093515362,0.15214946051551315
e175b6fb-8cdb-4f83-b51f-2a802307b371,2024-10-31,Beverly Morales,Central,Electronics,Position Item,4,283.02,UPI,1132.08,151.11252968893393,68.29796963511924,1063.7820303648807,0.1334822006297558
9b46b88f-979d-424a-8160-46850ac4213f,2024-10-21,Cory King,East,Beauty,Practice Pack,2,497.37,Net Banking,994.74,93.92490467753085,56.03051848358574,938.7094815164143,0.09442156209414605
3a7a7a85-88f3-4ba0-bf89-f4dc031b6fa4,2024-10-06,Ashley Franco,East,Beauty,Than Pack,3,117.91,Credit Card,353.73,26.166495277388726,6.7074898863463,347.0225101136537,0.07397307346673657
