"Order ID","Customer Name",Region,Category,"Product Name",Quantity,"Unit Price","Payment Method",Sales,Profit,Discount,"Net Sales","Profit Margin",Order_Date
beeafe10-4466-48a6-aae7-c444a1059558,"Christopher Brock",West,Sports,"Design Set",5,155.48,UPI,777.4,79.10511153917064,51.38937471195086,726.0106252880491,0.1017559963200034,2024-07-19
083daf56-970e-48f5-90c4-668de376b1e9,"William Daniel",Central,Beauty,"Almost Pack",4,279.49,"Debit Card",1117.96,204.03268260327556,71.79787904239652,1046.1621209576035,0.18250445687079642,2024-06-20
1337f493-c8f4-4b02-a9bc-36418e87a203,"Brianna Olsen",North,Clothing,"One Tool",5,397.94,COD,1989.7,223.5273056190202,107.60442473825826,1882.0955752617417,0.1123422152178822,2024-09-19
eb8e2ecd-573f-4c66-8023-189cc5571b35,"Hunter Morrow",West,Electronics,"Staff Gadget",1,492.65,"Debit Card",492.65,75.87480212664968,28.366340835978498,464.28365916402146,0.15401360423556212,2024-06-10
174f81c1-8080-4e85-9feb-787207b8f8ad,"Sheila Blake",North,Clothing,"Message Set",3,391.22,"Credit Card",1173.66,187.01339729080675,47.06356347396907,1126.596436526031,0.15934205586865594,2024-07-24
d4a29060-0428-47de-baf0-50d09af8b430,"Dr. Anna Martin",Central,Toys,"Share Item",1,174.59,COD,174.59,15.184247878040356,9.905912270757776,164.68408772924224,0.08697089110510542,2024-10-20
eb724139-0878-4f4c-bd70-f0a4894a650c,"Nicole Harris",East,Books,"Data Gadget",3,122.53,UPI,367.59000000000003,89.66142266399483,10.211661783151666,357.37833821684836,0.24391692555291172,2025-01-25
8120bcb5-6c1d-4cba-b2a0-a00efadc13ff,"Joseph Parks",Central,Sports,"One Pack",1,432.1,"Credit Card",432.1,88.59197859486753,35.633427138947695,396.4665728610523,0.2050265646722229,2024-11-12
be71a215-68fd-4476-8885-b5200e398692,"Kimberly Powell",East,Unknown,"Stuff Gadget",2,456.8,COD,913.6,217.34524660260863,24.411324323146555,889.1886756768534,0.2378997883128378,2025-04-12
d1822ef8-da21-4287-b94c-e57f818b1144,"Wayne Huffman",Central,Sports,"Purpose Gadget",4,369.65,COD,1478.6,338.54834406846425,26.092804060750854,1452.507195939249,0.22896547008552973,2025-04-14
3ec518a9-7110-4856-9ce6-a6d6478f760a,"Brandy Reed",South,Toys,"Say Tool",4,266.66,"Debit Card",1066.64,180.8808066798112,52.54497153982386,1014.0950284601762,0.16957999576221705,2024-08-05
5c44fdca-e494-4921-9386-653c3881c219,"Brianna Williams",North,Toys,"Live Tool",3,206.69,UPI,620.0699999999999,145.3288113821568,42.938402461307135,577.1315975386929,0.23437484700462338,2024-06-14
9d610ba4-8ec9-4071-840c-fede27279437,"Mr. Christopher Jones",North,Beauty,"Difficult Set",3,109.92,COD,329.76,22.324257495328194,16.288335017107617,313.4716649828924,0.0676985004103839,2025-02-25
9570ac04-f313-4e72-a629-cf616242da39,"Ricky Warren",South,Beauty,"Help Item",1,324.34,UPI,324.34,28.930016319405112,11.32201916413787,313.0179808358621,0.08919657248382905,2024-06-22
713df5a8-fdad-442f-81be-8676af324e70,"Eileen Johnston",East,Beauty,"Face Set",2,309.18,COD,618.36,36.51134927414407,37.24716599434437,581.1128340056556,0.05904545778210762,2024-08-20
bcfe9ab4-0efd-4236-8e26-d758dfc7fc19,"Anthony Nielsen",North,Electronics,"Place Gadget",3,66.45,COD,199.35000000000002,22.938420287531354,8.219242400797988,191.13075759920204,0.11506606615265288,2025-03-25
b703423f-3552-444e-ac7b-e8a68132a35a,"Jason Williams",South,Clothing,"Since Set",3,55.72,UPI,167.16,21.352259148898767,15.706034677341119,151.4539653226589,0.12773545793789642,2024-06-13
b26e0866-fa57-4ced-a325-d4fbaa8761b2,"Lindsay Proctor",North,Books,"Test Gadget",2,188.43,COD,376.86,39.295119222862084,35.0623242579902,341.7976757420098,0.10426980635477918,2024-06-19
d0b6c438-fe6c-441a-90bb-5cb78b990e0a,"Tina Perry",West,Beauty,"Prevent Item",4,347.1,"Credit Card",1388.4,299.5438315413078,76.65837313643318,1311.7416268635668,0.21574750183038588,2024-12-02
14212b9f-5cd7-4691-b922-b174bf548f8c,"Megan Pierce",East,Electronics,"Financial Pack",5,13.94,UPI,69.7,8.458141374108635,2.753816294476536,66.94618370552347,0.12135066533871786,2025-02-19
53e2d47e-308c-4ca4-adfb-a2b87c5639d4,"Rebecca Lang",West,Sports,"Relationship Gadget",2,412.02,"Debit Card",824.04,87.50225467255784,62.908793495714605,761.1312065042854,0.10618690193747615,2025-01-01
75a4f3ec-d5e0-410a-a660-3df826598d29,"Ryan Contreras",East,Electronics,"Clearly Pack",1,256.16,COD,256.16,40.611405732363394,3.407994884236012,252.752005115764,0.15853921663164972,2024-07-23
217777c0-db6b-4d34-9fe4-b3d744a6029b,"Sara Oneal",South,Sports,"Scientist Tool",4,496.63,UPI,1986.52,155.3157582793731,104.74763132972507,1881.772368670275,0.07818484499495254,2025-05-09
a4b1887c-2924-4adb-a203-3fc43ec70d87,"Ryan Johns",East,Clothing,"Stay Set",5,292.52,UPI,1462.6,307.7886608101716,58.89759368138108,1403.7024063186188,0.2104393961508079,2025-04-19
3bcdc444-1529-4a3c-b224-222ac5f52477,"Thomas Giles",East,Books,"Four Set",4,37.1,UPI,148.4,9.632663104415599,13.778677281429722,134.6213227185703,0.06491012873595417,2024-09-17
538233ed-ead5-4962-83c8-fc5eabc40918,"Victoria Lewis",South,Toys,"Animal Pack",5,148.23,COD,741.15,183.34375061229466,8.21214392968338,732.9378560703166,0.24737738732010345,2024-10-27
488ca051-bae4-4717-9344-6b5bd156a393,"Olivia Chung",East,Books,"Leader Tool",5,289.17,"Credit Card",1445.8500000000001,295.60251993751444,86.39436492516377,1359.4556350748364,0.20444895385933148,2025-02-27
d499ebd0-cd93-440d-ad9c-b7575281df2e,"Anthony Romero",North,Electronics,"Few Tool",4,467.81,"Net Banking",1871.24,167.93094638280098,143.44873874916019,1727.7912612508399,0.08974313630683449,2024-07-12
0603d08e-5d36-411f-adb3-4d7caacd8465,"Jason Jones",Central,Electronics,"Pass Tool",4,358.75,COD,1435,73.3348476144739,76.99007308872994,1358.00992691127,0.05110442342472049,2024-11-25
9d2b2041-0907-4c63-823b-8a095d9b5634,"Charles Jackson",South,"Home & Kitchen","Value Gadget",4,229.29,UPI,917.16,195.43972074432713,16.221141882963764,900.9388581170363,0.21309228569096683,2024-11-28
f19c305d-e2d4-4f97-ac1d-7e3b390854a7,"Michelle Bond",Central,Clothing,"Easy Tool",2,131.35,COD,262.7,50.27328484575381,25.618904644429694,237.08109535557028,0.19137146876952343,2024-09-28
e9864b2e-1a18-47ab-93a7-85bb45b63c52,"Michael Curtis",South,"Home & Kitchen","Somebody Pack",3,404.63,UPI,1213.8899999999999,237.6814022426548,68.73159142888183,1145.1584085711181,0.19580143360819746,2024-06-11
b0617d77-b9c5-4b2a-ac81-e1e6b58d9eff,"Michael Evans",South,Electronics,"Relate Pack",3,204.41,COD,613.23,125.25472293964451,40.029668754337266,573.2003312456627,0.20425406933718915,2024-09-13
4aeb6862-7b89-43cc-9c4a-2e5bac7539b8,"Christopher Morgan",West,Toys,"Good Item",5,300.94,UPI,1504.7,97.51799749285716,47.08940660359877,1457.6105933964013,0.06480893034681807,2024-07-20
5142e0a3-333a-40c0-b312-f03b28bdffcf,"Clifford Miller DVM",West,Electronics,"Fine Set",3,288.53,COD,865.5899999999999,105.33636999412738,46.32189967388385,819.268100326116,0.12169314570885453,2025-04-27
b1e9cf66-bae5-4098-8e82-254b15002a50,"Casey Miller",East,Beauty,"Cost Set",4,471.58,"Net Banking",1886.32,138.02922487268853,91.71939427037395,1794.600605729626,0.07317381190502595,2025-02-17
b7791992-8b4f-4879-82b4-c3bb3ed1a317,"Jason Knight",Central,Books,"Hope Item",4,213.27,COD,853.08,189.9132541091903,14.281093040554708,838.7989069594453,0.22262068517511874,2024-11-20
d70da7f2-0a9f-4080-be5b-b9974a675ad7,"Ryan Wolfe",South,Books,"Tax Pack",3,314.12,"Credit Card",942.36,164.59224455944351,18.42731436920921,923.9326856307908,0.1746596253655116,2025-01-06
6043a35d-bc8d-49d3-b7ac-0d4d898970bf,"Denise Henson",East,Toys,"End Pack",1,404.99,"Net Banking",404.99,47.051578217014885,34.57501961483668,370.41498038516335,0.11617960497052986,2024-11-16
e9968463-eab8-41db-be35-53810fd279a7,"Gregory Larsen",North,Beauty,"Friend Pack",2,435.44,"Net Banking",870.88,54.61433921941846,27.50569599799078,843.3743040020092,0.06271167005720474,2025-01-02
f841bfcf-88de-44e9-9f89-3246acab2b58,"Laura Perez",South,Toys,"Any Set",5,330.1,UPI,1650.5,185.1802643983401,45.465076439764076,1605.034923560236,0.11219646434313245,2024-08-11
b43f44e4-ed05-4919-91c0-bfa033ed2930,"Sara Gonzalez",North,"Home & Kitchen","Modern Tool",1,415.99,UPI,415.99,47.854102025981305,23.06333031449909,392.92666968550094,0.11503666440534942,2024-08-28
93042460-63ff-4fcb-a7aa-28961e404063,"Hailey Sanders",East,Beauty,"Sell Set",4,322.67,COD,1290.68,252.87162045147454,102.20538927562714,1188.474610724373,0.19592123566761283,2024-12-16
09ba3659-923e-4641-bbc5-85da724c7ff5,"Kaitlyn Murray",West,Toys,"Including Item",4,380.95,COD,1523.8,270.49201497021477,23.73346945095956,1500.0665305490404,0.17751149427104265,2024-07-26
3e2714db-0bba-47c7-91f9-87af4cd84289,"Sheila Calderon",East,Electronics,"Discuss Tool",3,374.28,COD,1122.84,255.38159117488047,69.51807040379573,1053.3219295962042,0.2274425485152653,2025-01-04
2c2a12d7-b73c-48b9-b30d-76cd74f64741,"Nicole Stone",North,Sports,"Official Gadget",5,339.57,"Net Banking",1697.85,245.24252213724313,35.19463053391807,1662.6553694660818,0.14444298503238986,2024-11-10
95302ce2-576a-4c59-896f-9adc82f584c7,"Jerome Ortiz",South,Sports,"How Gadget",4,381.74,COD,1526.96,112.87112595558983,20.280310955181772,1506.6796890448184,0.07391884918766034,2024-07-20
b6d0f199-e05d-4263-85bf-beef93b0f579,"Joseph Berger",Central,Clothing,"Money Pack",5,427.83,"Net Banking",2139.15,412.10501731761406,31.545950274102662,2107.6040497258973,0.19264895744459903,2024-11-21
014edb8e-41f8-4e10-bcd1-755af019b206,"Victoria Howard",East,Beauty,"Least Tool",1,49.38,COD,49.38,9.982513140140481,4.200992129699956,45.17900787030005,0.20215700972337952,2024-10-17
957d3e85-9181-4d16-a2de-f40bde00a168,"William Swanson",South,Books,"Lot Set",2,263.5,COD,527,85.5086166238249,10.865434898478961,516.134565101521,0.16225543951389926,2024-07-21
1b6d3c12-7344-46ec-a639-5e9d7f54e6e6,"Autumn Lewis",West,Books,"Much Item",5,76.86,UPI,384.3,78.47153745130757,5.404650240927942,378.8953497590721,0.20419343599091222,2025-02-05
d01a563a-f42b-4649-bf80-b401ebfc4d12,"Mark Weaver",West,Electronics,"Within Pack",2,392.85,"Credit Card",785.7,116.88004001270038,38.82221471953676,746.8777852804633,0.14875911927287816,2024-07-27
3744a4ff-d2c9-4b59-b82a-ee95c14c686f,"Jacob Boone",West,Clothing,"Note Pack",3,291.74,COD,875.22,135.26224538634176,75.23339698617892,799.9866030138211,0.1545465658763988,2024-09-10
e33c4db9-76cc-4942-bb75-705de175f6ec,"Dalton Andrade",South,Sports,"Sport Tool",5,320.2,COD,1601,216.9486340784076,53.82042296834352,1547.1795770316564,0.13550820367170993,2025-03-27
ffce2d51-4153-46ec-bff8-35adb50d6992,"Debra Mcfarland",East,Beauty,"Lose Item",5,286.54,COD,1432.7,78.91859657725304,68.70389004164424,1363.9961099583559,0.05508382534881904,2025-05-17
eff8a8fa-2f12-43fb-8e35-e51a932c4baa,"Jacqueline Snyder",South,Sports,"Wide Gadget",2,77.73,UPI,155.46,11.127560248075824,2.113172122112469,153.34682787788753,0.0715782853986609,2024-06-10
99a4a477-3f94-4e22-8fdd-def70b9ad7e2,"Sherri Thompson",South,Toys,"Change Pack",5,284.84,"Net Banking",1424.1999999999998,80.16228925100938,71.80398578478012,1352.3960142152198,0.056285837137346854,2024-07-25
517421ff-c90d-4b2d-841f-3dbfb01548e4,"John Cook",Central,"Home & Kitchen","Outside Pack",2,150.73,"Credit Card",301.46,53.44345651591585,18.68605153599833,282.77394846400165,0.1772820822527561,2024-11-19
066655b1-852e-4234-b334-e772fcb1581f,"Amanda Davis",Central,Clothing,"Air Tool",2,387.29,COD,774.58,87.42777116442024,47.544986712580275,727.0350132874198,0.11287119621526534,2024-10-24
89b953f0-4e95-4990-b1cf-b2d3e4a52ca1,"Nicole Payne",East,Electronics,"Trade Pack",3,444.23,COD,1332.69,202.18791488165755,53.198855555446926,1279.4911444445531,0.15171413823294055,2025-03-07
3bdd1179-ef96-4a6d-9c41-d26a1cb26e16,"Brenda Freeman",Central,Sports,"Himself Tool",1,286.89,UPI,286.89,66.41884914093136,11.015998278040227,275.87400172195976,0.2315132947852186,2024-11-27
90d39bc5-4201-40b4-894d-0460a9ae9b75,"Rhonda Scott",West,Toys,"Quality Item",1,397.19,"Net Banking",397.19,39.66277609912833,7.783385168488458,389.40661483151155,0.09985844582977499,2025-01-22
c62ebb2a-8390-433f-a7d2-a383e0394922,"Amber Sampson DVM",Central,Toys,"Memory Gadget",3,429.13,COD,1287.3899999999999,170.03407425736788,55.37302410151196,1232.016975898488,0.13207658460712596,2024-09-24
e6de1331-54de-4234-a584-15b7ba9e0667,"Mary Freeman",West,Toys,"Mind Gadget",2,476.88,"Debit Card",953.76,191.81089077936363,18.078063184585087,935.6819368154149,0.20111022770860976,2024-10-25
e90ff6b4-6ea9-4723-a2ef-edeb29234174,"Cheryl Long",East,Beauty,"World Pack",3,445.82,UPI,1337.46,128.0746788836851,105.65082709931225,1231.8091729006878,0.0957596330983245,2024-06-17
894780b6-4676-4b8b-b7df-37bae451abf0,"Harry Todd",South,Clothing,"Pay Pack",4,58.64,UPI,234.56,15.33928152988834,22.744036935183303,211.81596306481669,0.0653959819657586,2025-05-13
8dd0f851-3bce-4086-824c-4fc54192b41a,"Victor Melton",South,Toys,"Together Tool",4,420.4,UPI,1681.6,181.52920864395847,163.63094856976608,1517.9690514302338,0.10795029058275361,2024-07-12
0a896e99-2034-4250-8ded-2c378f35b783,"Dawn Johnson",Central,Clothing,"Town Item",2,404.5,COD,809,66.53560427769791,71.07582674552243,737.9241732544775,0.08224425745080088,2025-02-02
193b07b0-f5f7-474a-be51-ab30b2840bab,"Rodney Richards",West,Beauty,"Other Tool",4,115.4,COD,461.6,108.90968726426635,29.57530905216514,432.02469094783487,0.23593953046851462,2024-09-03
77fc1b55-1d44-4e34-97d9-00e493e75580,"Oscar Davis",North,Electronics,"Case Set",1,391.36,COD,391.36,82.82119834926606,28.59977193460284,362.7602280653972,0.2116240759128834,2025-04-08
f619f54c-5b90-4fb6-b6de-74e76a5c1019,"Richard Armstrong",North,"Home & Kitchen","Image Pack",2,389.25,COD,778.5,137.54596488867296,27.767944564803212,750.7320554351968,0.17668075130208472,2024-09-10
0938d4c6-b780-4c8f-951b-b889df7bed3e,"Joshua Greene",North,Clothing,"Usually Gadget",2,217.79,"Net Banking",435.58,97.69716077479322,29.083388165691108,406.49661183430885,0.22429211803754356,2024-06-10
1cdad695-748c-4d73-8199-67420470da97,"Elizabeth Lopez",South,Beauty,"General Gadget",2,284.14,UPI,568.28,119.75615357204575,28.987087336012422,539.2929126639875,0.2107344153798229,2024-06-28
661a2ff1-d15a-4f6c-b3fe-4d8478695e77,"Tonya Wright",South,Electronics,"Low Tool",3,480.51,"Net Banking",1441.53,125.86576739719744,76.95112102277774,1364.5788789772223,0.08731401177720717,2024-07-13
e2eb6685-78e5-4645-8cbb-304707711267,"Rebecca Esparza",West,Clothing,"Place Tool",3,32.11,UPI,96.33,22.012541664907914,7.532995445484507,88.7970045545155,0.2285117996979956,2025-03-24
7ae31190-33a7-49c4-bc6f-7f0140803366,"Amber White",Central,Electronics,"Modern Pack",1,313,COD,313,49.41282434391973,11.071640077174578,301.9283599228254,0.15786844838313013,2024-11-20
c1f44ea1-3bf1-4d91-a1ff-7c0dbce132ec,"Lisa Green",North,"Home & Kitchen","Speak Tool",2,16.37,COD,32.74,6.924118136014282,1.2645355198190726,31.47546448018093,0.2114880310328125,2024-11-10
1530cedb-8d46-4f86-91c8-0083664cc5bc,"Matthew Madden",West,Sports,"Buy Gadget",2,281.16,COD,562.32,128.89401195459575,52.41821147887096,509.9017885211291,0.22921825998469864,2024-07-27
40c0643a-6fcc-426d-90aa-b8e7eb9a151c,"Jonathan Richardson",West,Books,"Attention Gadget",2,81.73,COD,163.46,18.569169603780175,2.4617380912705933,160.9982619087294,0.11360069499437278,2025-05-24
2288bdda-8011-47ff-b1f0-12649336060f,"Jacqueline Bennett",Central,"Home & Kitchen","Manager Gadget",4,321.92,"Credit Card",1287.68,92.72633243515976,69.15754160428013,1218.52245839572,0.07201038490553535,2025-02-17
3c785722-4704-4b88-9768-b4507bb31d02,"Michael Roberts",West,Beauty,"Total Set",1,231.3,COD,231.3,22.109280619190226,21.31477426209046,209.98522573790956,0.09558703250838835,2024-07-12
63fe8cd3-117b-4d05-825e-36ff422f1ccb,"Laura Leon",Central,Books,"Class Tool",2,211.76,"Credit Card",423.52,57.353738127798415,27.500284696403128,396.01971530359685,0.13542155772525127,2025-01-18
15c1183b-f2ae-445b-a4df-955fee15480d,"Jim Wells",East,Books,"Near Pack",2,446.35,UPI,892.7,190.68335630780194,52.826983563425344,839.8730164365747,0.21360295318449865,2024-08-26
8525d7aa-e066-4571-ba8e-d84011ad3c90,"Jennifer Huang",Central,Toys,"Collection Gadget",5,322.76,COD,1613.8,358.4994030518174,52.41134407963002,1561.38865592037,0.22214611665126868,2024-12-27
a56e8f50-11b0-49fd-9ce0-78e8b2e47611,"Robin Clark",North,Clothing,"Fear Set",3,91.09,COD,273.27,14.043461742051697,11.175320360697759,262.0946796393022,0.051390426106238146,2024-11-20
5dd8e2a7-b0e2-4860-afa6-cc32e43bcbc6,"Elizabeth Simon",North,Toys,"Future Tool",1,111.87,COD,111.87,17.020960147870458,9.697379064846391,102.17262093515362,0.15214946051551315,2025-03-31
